"STATE","RELIG","POPWGHT"
"NC","63",0.115814814814815
"NC","70",0.00996296296296296
"NC","72",0.134
"NC","73",0.066925925925926
"NC","78",0.00896296296296296
"NC","79",1.12318518518519
"NC","90",0.54062962962963
"NC","91",0.564703703703704
"NC","92",0.017962962962963
"NC","95",6.25751851851852
"NC","98",1.01144444444445
"NC","99",3.41581481481482
"ND","1",1.55714814814815
"ND","2",0.120814814814815
"ND","8",0.322370370370371
"ND","9",0.051888888888889
"ND","12",0.014962962962963
"ND","14",1.98077777777778
"ND","15",0.016962962962963
"ND","17",0.655222222222223
"ND","18",0.145925925925926
"ND","19",0.034
"ND","21",0.046962962962963
"ND","31",0.042888888888889
"ND","36",0.026962962962963
"ND","39",0.050962962962963
"ND","91",0.028962962962963
"ND","95",0.347777777777778
"ND","98",0.066925925925926
"ND","99",0.140814814814815
"NE","1",2.49559259259259
"NE","2",0.655481481481482
"NE","6",0.204925925925926
"NE","7",0.00696296296296296
"NE","8",0.80562962962963
"NE","9",0.554148148148149
"NE","12",0.426481481481482
"NE","14",1.10818518518519
"NE","15",0.013962962962963
"NE","16",0.011962962962963
"NE","17",1.74896296296296
"NE","18",0.252703703703704
"NE","19",0.018962962962963
"NE","20",0.019962962962963
"NE","21",0.050925925925926
"NE","22",0.022962962962963
"NE","24",0.025962962962963
"NE","25",0.092888888888889
"NE","30",0.023962962962963
"NE","31",0.041925925925926
"NE","36",0.064888888888889
"NE","60",0.011962962962963
"NE","62",0.015962962962963
"NE","65",0.220962962962963
"NE","78",0.030962962962963
"NE","79",0.056888888888889
"NE","90",0.0418518518518519
"NE","91",0.075925925925926
"NE","95",1.80896296296296
"NE","98",0.097925925925926
"NE","99",0.570740740740741
"NH","1",3.16488888888889
"NH","2",0.516703703703704
"NH","3",0.048962962962963
"NH","6",0.04
"NH","8",1.02681481481482
"NH","9",0.042888888888889
"NH","12",0.083888888888889
"NH","14",0.124777777777778
"NH","17",0.76425925925926
"NH","19",0.022925925925926
"NH","20",0.193777777777778
"NH","22",0.013962962962963
"NH","23",0.00996296296296296
"NH","31",0.042
"NH","36",0.068925925925926
"NH","39",0.054962962962963
"NH","40",0.065888888888889
"NH","60",0.063851851851852
"NH","61",0.048962962962963
"NH","62",0.014962962962963
"NH","63",0.041925925925926
"NH","65",0.033925925925926
"NH","77",0.00896296296296296
"NH","78",0.034
"NH","90",0.079888888888889
"NH","91",0.179925925925926
"NH","95",2.699
"NH","98",0.321888888888889
"NH","99",0.370555555555556
"NJ","1",22.6822962962963
"NJ","2",2.78
"NJ","3",0.026962962962963
"NJ","7",0.148888888888889
"NJ","8",2.85448148148148
"NJ","9",0.895111111111112
"NJ","10",0.078925925925926
"NJ","11",0.087962962962963
"NJ","12",0.225814814814815
"NJ","14",0.494407407407408
"NJ","15",0.015962962962963
"NJ","17",5.85025925925926
"NJ","18",0.697370370370371
"NJ","19",1.0097037037037
"NJ","20",0.368370370370371
"NJ","21",0.055962962962963
"NJ","23",0.142925925925926
"NJ","24",0.159
"NJ","29",0.048962962962963
"NJ","30",0.233851851851852
"NJ","36",1.01485185185185
"NJ","38",0.034
"NJ","39",0.114962962962963
"NJ","40",0.030925925925926
"NJ","60",2.29533333333334
"NJ","61",0.624666666666667
"NJ","62",0.374740740740741
"NJ","63",0.0169259259259259
"NJ","64",0.466555555555556
"NJ","68",0.029962962962963
"NJ","78",0.070962962962963
"NJ","79",0.348703703703704
"NJ","90",1.2017037037037
"NJ","91",0.698666666666667
"NJ","92",0.00996296296296296
"NJ","95",6.32481481481482
"NJ","98",0.340740740740741
"NJ","99",2.991
"NM","1",3.90048148148148
"NM","2",0.426407407407408
"NM","3",0.04
"NM","6",0.0897777777777779
"NM","7",0.016962962962963
"NM","8",0.750037037037038
"NM","9",0.163740740740741
"NM","12",0.029925925925926
"NM","14",0.215740740740741
"NM","17",2.34851851851852
"NM","18",0.0808888888888889
"NM","19",0.108962962962963
"NM","20",0.092851851851852
"NM","21",0.296666666666667
"NM","22",0.107888888888889
"NM","23",0.079962962962963
"NM","24",0.018962962962963
"NM","28",0.025962962962963
"NM","30",0.050925925925926
"NM","31",0.204962962962963
"NM","36",0.119851851851852
"NM","60",0.112814814814815
"NM","62",0.053962962962963
"NM","63",0.025925925925926
"NM","65",0.047962962962963
"NM","67",0.013962962962963
"NM","68",0.020962962962963
"NM","78",0.00896296296296296
"NM","79",0.103814814814815
"NM","90",0.320962962962963
"NM","91",0.035
"NM","92",0.018962962962963
"NM","95",1.63511111111111
"NM","98",0.063925925925926
"NM","99",0.795296296296297
"NV","1",4.58137037037037
"NV","2",0.860407407407408
"NV","3",0.020962962962963
"NV","6",0.145925925925926
"NV","8",0.892740740740742
"NV","9",0.265740740740741
"NV","10",0.032962962962963
"NV","12",0.0987777777777779
"NV","14",0.38362962962963
"NV","17",3.40025925925926
"NV","18",0.284703703703704
"NV","19",0.224888888888889
"NV","20",0.217925925925926
"NV","21",0.846407407407408
"NV","22",0.048962962962963
"NV","23",0.013962962962963
"NV","30",0.012962962962963
"NV","35",0.021962962962963
"NV","36",0.183777777777778
"NV","39",0.167
"NV","60",0.199777777777778
"NV","62",0.046962962962963
"NV","64",0.113962962962963
"NV","68",0.018962962962963
"NV","70",0.025962962962963
"NV","73",0.055962962962963
"NV","77",0.125962962962963
"NV","78",0.050962962962963
"NV","79",0.386703703703704
"NV","90",0.317777777777778
"NV","91",0.331777777777778
"NV","94",0.063962962962963
"NV","95",4.14925925925926
"NV","98",0.063888888888889
"NV","99",1.28811111111111
"NY","1",45.3958888888889
"NY","2",5.90407407407408
"NY","3",0.345740740740741
"NY","5",0.364925925925926
"NY","6",0.07
"NY","7",0.050962962962963
"NY","8",7.16344444444445
"NY","9",2.22062962962963
"NY","10",0.00996296296296296
"NY","11",0.383888888888889
"NY","12",0.671333333333334
"NY","13",0.019962962962963
"NY","14",1.69711111111111
"NY","15",0.098925925925926
"NY","17",15.4287407407407
"NY","18",1.38240740740741
"NY","19",1.22811111111111
"NY","20",1.04048148148148
"NY","21",0.269703703703704
"NY","22",0.111925925925926
"NY","23",0.856370370370371
"NY","24",0.951703703703704
"NY","29",0.038962962962963
"NY","30",0.82525925925926
"NY","31",0.132851851851852
"NY","32",0.098
"NY","33",0.499814814814815
"NY","35",0.015962962962963
"NY","36",1.13533333333333
"NY","38",0.079925925925926
"NY","39",1.18166666666667
"NY","40",0.029962962962963
"NY","46",0.034
"NY","60",5.06966666666667
"NY","61",1.01940740740741
"NY","62",0.93825925925926
"NY","63",0.252518518518519
"NY","64",0.759481481481482
"NY","65",0.186925925925926
"NY","67",0.067
"NY","70",0.051962962962963
"NY","71",0.197962962962963
"NY","73",0.101888888888889
"NY","74",0.038925925925926
"NY","75",0.00896296296296296
"NY","77",0.047925925925926
"NY","78",0.341740740740741
"NY","79",0.478444444444445
"NY","90",0.921185185185186
"NY","91",0.820296296296297
"NY","93",0.063962962962963
"NY","95",16.3121111111111
"NY","98",1.43103703703704
"NY","99",6.61866666666667
"OH","1",19.7448518518519
"OH","2",10.1764444444445
"OH","3",0.195925925925926
"OH","4",0.302925925925926
"OH","6",0.377666666666667
"OH","7",0.035962962962963
"OH","8",10.7822592592593
"OH","9",2.81492592592593
"OH","11",0.079925925925926
"OH","12",1.54044444444445
"OH","14",2.59937037037037
"OH","15",0.00896296296296296
"OH","17",18.238962962963
"OH","18",1.82625925925926
"OH","19",2.18503703703704
"OH","20",0.390518518518519
"OH","21",0.198925925925926
"OH","22",0.52562962962963
"OH","23",0.488592592592593
"OH","24",0.263740740740741
"OH","25",0.011962962962963
"OH","26",0.188962962962963
"OH","29",0.181925925925926
"OH","30",0.232814814814815
"OH","31",0.150851851851852
"OH","32",0.036925925925926
"OH","33",0.038962962962963
"OH","34",0.083
"OH","36",1.55192592592593
"OH","37",0.031962962962963
"OH","39",0.292777777777778
"OH","40",0.057925925925926
"OH","60",0.887296296296297
"OH","61",0.347851851851852
"OH","62",0.094925925925926
"OH","63",0.162925925925926
"OH","64",0.023962962962963
"OH","72",0.198
"OH","73",0.069962962962963
"OH","75",0.017962962962963
"OH","77",0.754925925925926
"OH","78",0.020962962962963
"OH","79",0.737407407407408
"OH","90",0.691814814814815
"OH","91",1.65662962962963
"OH","95",14.4352222222222
"OH","98",0.936407407407408
"OH","99",2.95307407407408
"OK","1",2.02455555555556
"OK","2",5.7902962962963
"OK","3",0.231777777777778
"OK","4",0.145814814814815
"OK","5",0.035
"OK","6",0.367666666666667
"OK","7",0.061888888888889
"OK","8",1.92277777777778
"OK","9",0.714111111111112
"OK","10",0.125
"OK","11",0.024962962962963
"OK","12",0.209666666666667
"OK","14",0.33762962962963
"OK","15",0.057925925925926
"OK","17",7.59696296296297
"OK","18",0.206740740740741
"OK","19",1.4962962962963
"OK","20",0.170777777777778
"OK","21",0.408777777777778
"OK","22",0.288666666666667
"OK","24",0.127925925925926
"OK","26",0.030962962962963
"OK","27",0.012962962962963
"OK","28",0.110962962962963
"OK","31",0.019962962962963
"OK","32",0.015962962962963
"OK","36",0.397592592592593
"OK","37",0.057962962962963
"OK","39",0.067888888888889
"OK","60",0.071925925925926
"OK","61",0.122
"OK","62",0.086962962962963
"OK","64",0.086962962962963
"OK","65",0.04
"OK","77",0.064962962962963
"OK","78",0.133962962962963
"OK","79",0.228851851851852
"OK","90",0.423962962962963
"OK","91",0.141962962962963
"OK","95",2.73033333333333
"OK","98",0.705592592592593
"OK","99",0.961333333333334
"OR","1",4.54748148148148
"OR","2",1.19085185185185
"OR","6",0.250925925925926
"OR","7",0.013962962962963
"OR","8",2.18303703703704
"OR","9",0.417444444444445
"OR","12",0.160703703703704
"OR","14",0.529000000000001
"OR","15",0.020962962962963
"OR","17",8.90966666666667
"OR","18",0.291333333333334
"OR","19",0.241703703703704
"OR","20",0.366370370370371
"OR","21",0.857185185185186
"OR","22",0.031962962962963
"OR","23",0.055925925925926
"OR","24",0.096925925925926
"OR","28",0.039925925925926
"OR","29",0.014962962962963
"OR","30",0.161
"OR","31",0.037888888888889
"OR","32",0.073925925925926
"OR","33",0.139962962962963
"OR","35",0.034
"OR","36",0.662592592592593
"OR","40",0.181888888888889
"OR","60",0.195703703703704
"OR","61",0.082
"OR","62",0.205777777777778
"OR","63",0.139851851851852
"OR","64",0.013962962962963
"OR","65",0.079962962962963
"OR","67",0.035925925925926
"OR","68",0.041
"OR","77",0.041
"OR","79",0.322703703703704
"OR","90",0.229703703703704
"OR","91",0.793481481481482
"OR","92",0.029925925925926
"OR","95",6.53466666666667
"OR","98",0.818592592592593
"OR","99",1.3522962962963
"PA","1",35.7384074074074
"PA","2",5.51444444444445
"PA","3",0.116925925925926
"PA","5",0.057888888888889
"PA","6",0.152851851851852
"PA","7",0.051888888888889
"PA","8",11.1317777777778
"PA","9",3.92718518518519
"PA","10",0.058925925925926
"PA","11",0.226777777777778
"PA","12",1.77522222222222
"PA","14",4.6735925925926
"PA","15",0.029962962962963
"PA","17",17.109962962963
"PA","18",2.56681481481482
"PA","19",0.702296296296297
"PA","20",1.12266666666667
"PA","21",0.342666666666667
"PA","22",0.091925925925926
"PA","23",0.494555555555556
"PA","24",0.221851851851852
"PA","25",0.098962962962963
"PA","27",0.103851851851852
"PA","29",0.034925925925926
"PA","30",0.376592592592593
"PA","31",0.996888888888889
"PA","32",0.641740740740741
"PA","33",0.010962962962963
"PA","34",0.141888888888889
"PA","35",0.064925925925926
"PA","36",1.21914814814815
"PA","37",0.00896296296296296
"PA","39",0.066925925925926
"PA","40",0.066851851851852
"PA","44",0.021962962962963
"PA","60",1.03140740740741
"PA","61",0.997518518518519
"PA","62",0.998740740740741
"PA","63",0.176666666666667
"PA","64",0.338814814814815
"PA","65",0.122
"PA","69",0.013962962962963
"PA","73",0.494851851851852
"PA","78",0.053962962962963
"PA","79",0.565333333333334
"PA","90",0.919222222222223
"PA","91",0.603370370370371
"PA","92",0.304
"PA","93",0.016962962962963
"PA","94",0.029962962962963
"PA","95",15.3455925925926
"PA","98",0.74525925925926
"PA","99",3.87492592592593
"RI","1",4.37737037037037
"RI","2",0.309777777777778
"RI","3",0.065962962962963
"RI","8",0.413407407407408
"RI","9",0.069888888888889
"RI","14",0.129888888888889
"RI","17",0.826370370370371
"RI","18",0.010962962962963
"RI","19",0.575925925925926
"RI","20",0.111851851851852
"RI","21",0.048962962962963
"RI","23",0.091925925925926
"RI","36",0.010962962962963
"RI","39",0.040925925925926
"RI","60",0.047925925925926
"RI","61",0.076962962962963
"RI","63",0.022962962962963
"RI","64",0.030962962962963
"RI","79",0.021962962962963
"RI","90",0.118925925925926
"RI","91",0.011962962962963
"RI","95",1.646
"RI","98",0.145814814814815
"RI","99",0.371592592592593
"SC","1",3.72333333333334
"SC","2",10.3747037037037
"SC","3",0.120888888888889
"SC","4",0.083888888888889
"SC","5",0.123925925925926
"SC","6",0.597407407407408
"SC","7",0.035962962962963
"SC","8",1.80588888888889
"SC","9",1.70059259259259
"SC","10",0.135888888888889
"SC","11",0.091888888888889
"SC","12",0.388444444444445
"SC","13",0.027962962962963
"SC","14",0.461518518518519
"SC","15",0.104888888888889
"SC","17",6.28574074074074
"SC","18",0.665000000000001
"SC","19",1.0712962962963
"SC","20",0.390518518518519
"SC","21",0.298814814814815
"SC","22",0.107888888888889
"SC","23",0.448592592592593
"SC","24",0.263925925925926
"SC","26",0.380777777777778
"SC","28",0.011962962962963
"SC","29",0.249925925925926
"SC","32",0.012962962962963
"SC","36",0.953444444444445
"SC","39",0.108925925925926
"SC","46",0.016962962962963
"SC","60",0.363666666666667
"SC","61",0.048925925925926
"SC","62",0.116925925925926
"SC","65",0.020962962962963
"SC","73",0.133
"SC","78",0.017962962962963
"SC","79",0.393666666666667
"SC","90",0.064925925925926
"SC","91",0.076925925925926
"SC","95",3.72422222222222
"SC","98",0.512740740740741
"SC","99",1.15
"SD","1",1.23137037037037
"SD","2",0.298592592592593
"SD","3",0.024962962962963
"SD","8",0.538518518518519
"SD","9",0.191740740740741
"SD","12",0.159703703703704
"SD","14",0.974592592592594
"SD","15",0.014962962962963
"SD","17",0.864148148148149
"SD","18",0.187666666666667
"SD","20",0.140851851851852
"SD","21",0.080888888888889
"SD","22",0.027925925925926
"SD","23",0.012962962962963
"SD","24",0.023962962962963
"SD","27",0.158925925925926
"SD","28",0.022925925925926
"SD","31",0.011962962962963
"SD","36",0.017962962962963
"SD","41",0.014962962962963
"SD","60",0.012962962962963
"SD","64",0.052962962962963
"SD","65",0.113962962962963
"SD","77",0.016962962962963
"SD","79",0.086888888888889
"SD","90",0.019962962962963
"SD","95",0.774444444444445
"SD","98",0.016962962962963
"SD","99",0.309777777777778
"TN","1",3.10881481481482
"TN","2",13.354037037037
"TN","3",0.364777777777778
"TN","4",0.270740740740741
"TN","5",0.015962962962963
"TN","6",0.811074074074075
"TN","7",0.347888888888889
"TN","8",2.82033333333334
"TN","9",1.367
"TN","11",0.0179259259259259
"TN","12",0.666185185185186
"TN","13",0.012962962962963
"TN","14",0.563777777777778
"TN","17",8.97162962962964
"TN","18",0.561037037037038
"TN","19",1.11903703703704
"TN","20",0.602666666666667
"TN","21",0.459814814814815
"TN","22",1.58440740740741
"TN","23",0.236851851851852
"TN","24",0.286814814814815
"TN","25",0.020962962962963
"TN","26",0.019962962962963
"TN","27",0.014962962962963
"TN","29",0.070925925925926
"TN","31",0.062888888888889
"TN","33",0.011962962962963
"TN","35",0.083
"TN","36",0.997333333333334
"TN","38",0.023962962962963
"TN","39",0.00896296296296296
"TN","40",0.013962962962963
"TN","47",0.046962962962963
"TN","60",0.058888888888889
"TN","61",0.416925925925926
"TN","62",0.127888888888889
"TN","63",0.049851851851852
"TN","64",0.202925925925926
"TN","73",0.142962962962963
"TN","77",0.133
"TN","78",0.107925925925926
"TN","79",0.368740740740741
"TN","90",0.138888888888889
"TN","91",0.117814814814815
"TN","95",3.99118518518519
"TN","98",0.350740740740741
"TN","99",2.15640740740741
"TX","1",55.8132962962963
"TX","2",23.8874074074074
"TX","3",0.231851851851852
"TX","5",1.10496296296296
"TX","6",2.64251851851852
"TX","7",0.072925925925926
"TX","8",7.48496296296297
"TX","9",3.16974074074074
"TX","10",0.018962962962963
"TX","12",1.64648148148148
"TX","14",1.70640740740741
"TX","16",0.044925925925926
"TX","17",28.4467407407408
"TX","18",1.75214814814815
"TX","19",3.24662962962963
"TX","20",1.45651851851852
"TX","21",0.998407407407408
"TX","22",2.03622222222222
"TX","23",1.34951851851852
"TX","24",0.180925925925926
"TX","25",0.038925925925926
"TX","26",0.010962962962963
"TX","28",0.053962962962963
"TX","30",0.309814814814815
"TX","31",0.886814814814815
"TX","32",0.1
"TX","33",0.693962962962963
"TX","35",0.020962962962963
"TX","36",3.19874074074074
"TX","37",0.022962962962963
"TX","39",0.305888888888889
"TX","40",0.030962962962963
"TX","42",0.064962962962963
"TX","44",0.065962962962963
"TX","47",0.027962962962963
"TX","60",0.825333333333334
"TX","61",0.491740740740741
"TX","62",0.770888888888889
"TX","63",0.287888888888889
"TX","64",0.252851851851852
"TX","73",0.142888888888889
"TX","74",0.064962962962963
"TX","77",0.272925925925926
"TX","78",0.294814814814815
"TX","79",1.50825925925926
"TX","90",0.970740740740741
"TX","91",0.911444444444445
"TX","92",0.052888888888889
"TX","93",0.018962962962963
"TX","95",19.0097407407407
"TX","98",1.85548148148148
"TX","99",8.2022962962963
"UT","1",1.21807407407407
"UT","2",0.160814814814815
"UT","6",0.010962962962963
"UT","8",0.320592592592593
"UT","9",0.00796296296296296
"UT","12",0.035962962962963
"UT","14",0.147851851851852
"UT","17",1.52088888888889
"UT","20",0.025925925925926
"UT","21",9.66748148148149
"UT","22",0.183814814814815
"UT","23",0.038962962962963
"UT","31",0.098962962962963
"UT","32",0.059962962962963
"UT","36",0.138851851851852
"UT","62",0.084925925925926
"UT","71",0.050962962962963
"UT","74",0.017962962962963
"UT","79",0.162851851851852
"UT","93",0.070962962962963
"UT","95",2.23855555555556
"UT","98",0.286777777777778
"UT","99",0.979148148148149
"VA","1",7.29225925925926
"VA","2",12.008962962963
"VA","3",0.221851851851852
"VA","4",0.075925925925926
"VA","5",0.072962962962963
"VA","6",0.550555555555556
"VA","7",0.042888888888889
"VA","8",3.42340740740741
"VA","9",2.24281481481482
"VA","10",0.019962962962963
"VA","12",0.913851851851853
"VA","13",0.034
"VA","14",1.05181481481482
"VA","15",0.042962962962963
"VA","17",13.7987407407407
"VA","18",0.94451851851852
"VA","19",1.02925925925926
"VA","20",1.20496296296296
"VA","21",0.629592592592593
"VA","22",0.185814814814815
"VA","23",0.399777777777778
"VA","24",0.363851851851852
"VA","26",0.273888888888889
"VA","30",0.295851851851852
"VA","31",0.050925925925926
"VA","32",0.029925925925926
"VA","33",0.083888888888889
"VA","34",0.217740740740741
"VA","36",2.89833333333333
"VA","39",0.128925925925926
"VA","45",0.029962962962963
"VA","60",0.533518518518519
"VA","61",1.0437037037037
"VA","62",0.189740740740741
"VA","63",0.236703703703704
"VA","64",0.346814814814815
"VA","65",0.064962962962963
"VA","67",0.013962962962963
"VA","70",0.053962962962963
"VA","74",0.00896296296296296
"VA","75",0.041
"VA","77",0.024962962962963
"VA","78",0.043925925925926
"VA","79",0.249814814814815
"VA","90",0.355666666666667
"VA","91",0.647592592592593
"VA","95",8.85392592592593
"VA","98",0.654592592592593
"VA","99",2.66814814814815
"VT","1",1.15118518518519
"VT","2",0.0348888888888889
"VT","3",0.011962962962963
"VT","8",0.465925925925927
"VT","9",0.0977777777777779
"VT","12",0.064925925925926
"VT","13",0.011962962962963
"VT","17",0.332444444444445
"VT","19",0.018962962962963
"VT","20",0.0288888888888889
"VT","21",0.00796296296296296
"VT","27",0.00896296296296296
"VT","33",0.031925925925926
"VT","36",0.090962962962963
"VT","39",0.043962962962963
"VT","60",0.022925925925926
"VT","62",0.0807777777777779
"VT","63",0.032925925925926
"VT","65",0.00696296296296296
"VT","73",0.00996296296296296
"VT","79",0.0268888888888889
"VT","90",0.183851851851852
"VT","91",0.055925925925926
"VT","95",1.25351851851852
"VT","98",0.0498888888888889
"VT","99",0.22662962962963
"WA","1",8.05355555555556
"WA","2",1.33811111111111
"WA","3",0.020962962962963
"WA","6",0.036888888888889
"WA","8",4.10185185185186
"WA","9",0.348555555555556
"WA","10",0.023962962962963
"WA","12",0.292592592592593
"WA","14",2.25285185185185
"WA","17",10.3052592592593
"WA","18",0.675111111111112
"WA","19",0.273777777777778
"WA","20",0.322481481481482
"WA","21",1.9602962962963
"WA","22",0.045962962962963
"WA","23",0.375740740740741
"WA","24",0.368777777777778
"WA","25",0.057925925925926
"WA","28",0.031962962962963
"WA","30",0.107888888888889
"WA","31",0.243814814814815
"WA","33",0.048925925925926
"WA","36",1.29111111111111
"WA","39",0.287925925925926
"WA","40",0.00896296296296296
"WA","43",0.012962962962963
"WA","60",0.115888888888889
"WA","61",0.065962962962963
"WA","62",0.494555555555556
"WA","63",0.393518518518519
"WA","64",0.103962962962963
"WA","65",0.252962962962963
"WA","67",0.148814814814815
"WA","68",0.035962962962963
"WA","73",0.237814814814815
"WA","74",0.042962962962963
"WA","75",0.023962962962963
"WA","78",0.231851851851852
"WA","79",0.297518518518519
"WA","90",0.778592592592593
"WA","91",1.00959259259259
"WA","92",0.010962962962963
"WA","93",0.120925925925926
"WA","95",10.751
"WA","98",0.784370370370371
"WA","99",2.34051851851852
"WI","1",13.1097777777778
"WI","2",1.62866666666667
"WI","8",1.60537037037037
"WI","9",1.25088888888889
"WI","11",0.074888888888889
"WI","12",0.185814814814815
"WI","14",7.56477777777779
"WI","15",0.075888888888889
"WI","16",0.058925925925926
"WI","17",6.92985185185186
"WI","18",0.604185185185186
"WI","19",0.422703703703704
"WI","20",0.137851851851852
"WI","21",0.030925925925926
"WI","22",0.021925925925926
"WI","23",0.169814814814815
"WI","24",0.047962962962963
"WI","25",0.025962962962963
"WI","27",0.055851851851852
"WI","29",0.056962962962963
"WI","30",0.095888888888889
"WI","31",0.355814814814815
"WI","33",0.042
"WI","35",0.071962962962963
"WI","36",0.495555555555556
"WI","60",0.087925925925926
"WI","61",0.981888888888889
"WI","62",0.101925925925926
"WI","63",0.061851851851852
"WI","64",0.207925925925926
"WI","65",0.126888888888889
"WI","78",0.097962962962963
"WI","79",0.139740740740741
"WI","90",0.457814814814815
"WI","91",0.209740740740741
"WI","92",0.017962962962963
"WI","95",6.22492592592593
"WI","98",0.225703703703704
"WI","99",1.90259259259259
"WV","1",1.38055555555556
"WV","2",3.30640740740741
"WV","3",0.060888888888889
"WV","4",0.144925925925926
"WV","5",0.044925925925926
"WV","6",0.062925925925926
"WV","7",0.013962962962963
"WV","8",1.94596296296297
"WV","9",0.95988888888889
"WV","12",0.452370370370371
"WV","14",0.042888888888889
"WV","17",3.47114814814815
"WV","18",0.426296296296297
"WV","19",0.59325925925926
"WV","20",0.129888888888889
"WV","21",0.039925925925926
"WV","22",0.133777777777778
"WV","23",0.083851851851852
"WV","24",0.18
"WV","25",0.012962962962963
"WV","26",0.044962962962963
"WV","27",0.00896296296296296
"WV","28",0.178888888888889
"WV","29",0.027925925925926
"WV","30",0.025962962962963
"WV","33",0.047962962962963
"WV","34",0.025962962962963
"WV","36",0.336814814814815
"WV","39",0.00896296296296296
"WV","60",0.108851851851852
"WV","62",0.034
"WV","73",0.183
"WV","79",0.099888888888889
"WV","91",0.076925925925926
"WV","93",0.015962962962963
"WV","95",2.74807407407408
"WV","98",0.380777777777778
"WV","99",0.592407407407408
"WY","1",0.311481481481482
"WY","2",0.0718518518518519
"WY","6",0.014962962962963
"WY","8",0.300518518518519
"WY","9",0.025925925925926
"WY","12",0.059925925925926
"WY","14",0.036925925925926
"WY","17",0.923111111111112
"WY","19",0.025925925925926
"WY","20",0.020962962962963
"WY","21",0.233444444444445
"WY","23",0.00896296296296296
"WY","24",0.020962962962963
"WY","36",0.171851851851852
"WY","60",0.014962962962963
"WY","62",0.013962962962963
"WY","79",0.016962962962963
"WY","90",0.025925925925926
"WY","91",0.022962962962963
"WY","95",0.896037037037038
"WY","98",0.033925925925926
"WY","99",0.078851851851852
